second_max,Speed_mean,net_acc_max,net_gyro_max,pitch_mean,No_of_Years_driving_exp,gender,driver_rating,driver_age,car_age,roll_yaw_mean,label,prediction_time
1282.1,7.651225927389099,12.79714399637704,1.1869851549421797,-0.2563475828643006,13.3,0,3.56,48.1,19.0,15.706347779048286,dangerous,2024-02-08 13:38:29.651159
850.8,9.87406491391368,12.69225437511595,1.0594218003465037,0.3648409154020108,16.0,0,3.95,48.1,26.6,46.315256517022945,not dangerous,2024-02-08 13:38:29.651159
713.6,7.570133283974298,12.569604368434142,0.8780067943860107,0.1057278882921979,16.7,0,3.1299999,50.6,22.5,45.08632347736881,not dangerous,2024-02-08 13:38:29.651159
1079.7,6.139856584152737,15.54295583424144,1.1221252044635053,1.1071336728282062,15.6,1,3.22,46.4,24.1,37.61168985296031,dangerous,2024-02-08 13:38:29.651159
1022.0,8.332032529216374,14.490692097440194,0.7736278834948334,0.2469775645622213,17.3,1,4.12,49.5,18.8,36.06473469199685,dangerous,2024-02-08 13:38:29.651159
1050.6,8.31719034977922,13.905619407690237,1.368641542409187,2.2868309365570783,15.7,1,3.47,50.0,25.7,30.210590065126773,dangerous,2024-02-08 13:38:29.651159
678.8,12.38208924903028,12.798337464313466,0.6471613961702609,0.7072721414222215,15.4,0,3.5,47.7,24.1,25.683906268592864,not dangerous,2024-02-08 13:38:29.651159
849.7,9.873341334980612,12.739389010675,0.7771691703525156,0.0694875645784647,12.6,0,3.8,49.1,25.9,74.3242716612521,not dangerous,2024-02-08 13:38:29.651159
816.1,8.951298031220821,12.962264134405013,0.5882348521008149,-3.819896173894585,13.6,1,3.09,48.2,29.6,50.09471905433959,not dangerous,2024-02-08 13:38:29.651159
931.5,8.346949481777429,12.951340901349871,0.6332963768129589,-0.37552215227993,15.5,1,3.52,49.7,21.7,15.837652435127787,dangerous,2024-02-08 13:38:29.651159
1097.7,5.995660679243454,12.59262836290494,0.6810779591065957,1.1831634900879346,12.7,1,3.64,46.4,20.7,66.19361509010598,dangerous,2024-02-08 13:38:29.651159
642.3,8.830896022659193,13.32017912669005,0.6505561934691577,1.814784163009889,17.5,0,3.6599998,47.5,23.7,21.68847029440441,not dangerous,2024-02-08 13:38:29.651159
911.6,9.085390156173412,13.48362059082547,0.5727070600234437,2.543442788374105,16.7,1,3.47,50.0,20.6,45.605004825719305,dangerous,2024-02-08 13:38:29.651159
767.1,9.99439840151264,14.287579523769416,0.843118955075413,-4.3145110716582895,15.6,1,3.5099998,48.0,24.1,17.37693335903124,dangerous,2024-02-08 13:38:29.651159
835.1,10.644589834260575,12.244373245672683,0.5899307038744894,-0.4543906565247228,14.3,0,3.78,47.5,25.0,45.12142072319343,not dangerous,2024-02-08 13:38:29.651159
869.4,9.196262909664668,14.226522667864987,0.7134564713644491,0.3754981577525232,16.9,0,3.39,46.4,22.9,47.254396823748124,dangerous,2024-02-08 13:38:29.651159
930.2,7.014658579029427,12.700403999613254,0.626220623008735,-1.360276984728369,14.8,0,3.7,49.1,21.6,48.05511111044684,dangerous,2024-02-08 13:38:29.651159
810.0,9.245631169020678,12.725314561235084,1.1982825505759334,1.6165059208032062,14.1,1,3.6200001,49.0,23.4,36.85433229554762,dangerous,2024-02-08 13:38:29.651159
607.1,8.583213230562516,12.759669561019203,0.6263917298667904,-1.0361687032923252,16.5,1,3.7900002,48.9,23.5,47.7730214140285,not dangerous,2024-02-08 13:38:29.651159
742.0,8.588702254202932,12.580593618382292,0.740972423398702,-0.1869050866541014,14.7,1,3.58,48.5,25.4,17.02960032843232,dangerous,2024-02-08 13:38:29.651159
873.2,8.175448851764873,12.881522943035112,0.5790100161869945,-6.255187752378646,17.9,1,3.8799999,48.6,29.4,29.901124075128426,dangerous,2024-02-08 13:38:29.651159
807.9,8.39958307234215,12.511063089790865,0.6469693088269254,-2.531825452392124,13.9,0,3.15,48.4,28.0,56.40398534996824,not dangerous,2024-02-08 13:38:29.651159
991.2,7.888756351113946,13.021833834769016,0.6660700000442549,1.4680617439775805,17.0,1,3.5,44.6,22.4,75.25405734302976,dangerous,2024-02-08 13:38:29.651159
864.0,7.72420033010326,12.542206056590333,0.6910385573833848,1.9468095117010675,19.6,0,3.28,49.8,26.1,37.34323279434309,dangerous,2024-02-08 13:38:29.651159
1158.4,8.66508111899459,12.345037846453687,0.6268899910658867,2.0103553502225955,14.1,1,3.98,47.5,22.8,53.82333129615373,dangerous,2024-02-08 13:38:29.651159
848.0,8.511256053649387,12.627750505200154,1.1163386703647906,-0.8794006114219638,12.2,0,3.5700002,48.7,24.2,45.97572910170115,dangerous,2024-02-08 13:38:29.651159
1027.5,7.493456947261984,13.411077880174537,0.9256953284740472,-3.768710771216933,13.5,1,3.8899999,48.0,25.2,22.265117115041555,dangerous,2024-02-08 13:38:29.651159
979.6,7.011219758095014,14.529964210374464,0.7620425414220561,0.5922354577536197,14.0,0,3.95,47.3,26.9,31.518052438961853,dangerous,2024-02-08 13:38:29.651159
1198.1,9.852544212707828,13.601650310743825,1.5746904405659292,-0.7503588126354819,16.6,0,4.02,48.1,22.7,62.48836263702074,dangerous,2024-02-08 13:38:29.651159
645.8,6.1119362117313765,13.298971605344846,0.5444585317068328,-3.239466977100073,14.5,0,3.47,48.7,24.4,63.01048927231423,not dangerous,2024-02-08 13:38:29.651159
727.3,7.249811891845757,13.015651959314516,0.840509060064106,-2.14190224251072,16.2,1,3.3799999,47.0,22.5,14.963512325082215,dangerous,2024-02-08 13:38:29.651159
782.8,9.68324903475471,13.747566229830932,0.783353813887511,0.5823730046647675,17.9,1,3.3700001,49.2,24.7,48.75575795185396,not dangerous,2024-02-08 13:38:29.651159
857.2,8.583240699294699,13.11067852315955,1.4856601003784682,0.2717636404437888,13.7,0,3.6299999,49.5,20.4,27.66717505003761,dangerous,2024-02-08 13:38:29.651159
745.6,8.249128143589068,13.339913258723085,1.519205526907013,-2.191046204973703,13.9,0,3.47,48.4,19.9,25.588405295723845,dangerous,2024-02-08 13:38:29.651159
1062.2,7.684962892413623,11.99061876787622,1.5975769205771413,0.0772482235231535,14.2,0,3.12,47.8,26.1,23.632117924866538,dangerous,2024-02-08 13:38:29.651159
1104.3,7.5523121849506705,13.547884080239518,2.004174620244935,-6.287032641846098,13.6,1,3.2,46.6,20.8,26.70125573352781,dangerous,2024-02-08 13:38:29.651159
1031.3,8.68498385795028,13.248966625115589,0.7548640411075687,0.9373623842130794,14.5,0,3.3700001,48.1,22.3,48.39730205083002,dangerous,2024-02-08 13:38:29.651159
1058.3,8.18976172608757,12.655863799068646,0.6722683935027712,3.043584978499813,16.5,1,4.07,49.0,25.7,74.27251769443848,dangerous,2024-02-08 13:38:29.651159
841.9,6.613124227275354,13.34636960963393,1.9947259421989323,0.311391622540213,14.6,1,3.5400002,46.6,19.8,41.868734941489684,dangerous,2024-02-08 13:38:29.651159
735.1,8.445918096102716,12.71967343307389,0.5580083759071418,-1.3982750420852648,15.7,0,2.94,48.6,24.7,43.112557938313664,not dangerous,2024-02-08 13:38:29.651159
767.8,7.594091402896788,12.175888608544074,0.9762287012613206,0.5778641163544649,14.3,0,3.64,46.5,21.7,30.750281374084576,dangerous,2024-02-08 13:38:29.651159
680.0,8.857395937962258,12.99169388534703,0.5200046966139285,0.1213754863037157,13.8,0,3.3400002,47.4,25.2,37.48806997885784,not dangerous,2024-02-08 13:38:29.651159
910.6,7.832125977108762,13.070123094683408,1.1992448439894925,-1.30021093480476,15.5,0,3.5400002,48.2,22.9,22.912838908895278,dangerous,2024-02-08 13:38:29.651159
1093.1,8.868019361251891,13.5149818704041,0.9892760038237018,0.5551432119986389,17.2,0,3.4900002,49.7,28.9,14.34947087820751,dangerous,2024-02-08 13:38:29.651159
1407.9,11.49027214959729,13.916028112408682,0.7397511902515375,-0.1686187979190335,13.5,1,2.53,46.7,22.4,70.40550904955468,dangerous,2024-02-08 13:38:29.651159
809.5,6.11204052319457,13.759650028810055,1.2671422514123267,0.151377931504487,14.3,0,3.6200001,48.6,24.7,43.13304930627347,dangerous,2024-02-08 13:38:29.651159
1010.9,8.709389633740361,12.8946432599111,1.233056013114464,2.2725694159677,16.6,1,3.4099998,48.6,20.8,25.370201112042714,dangerous,2024-02-08 13:38:29.651159
832.5,9.77456434669254,12.29489496760117,0.903836025373763,0.5955942323301363,12.1,0,3.7099998,49.3,24.1,62.47880380569589,not dangerous,2024-02-08 13:38:29.651159
773.9,8.109184723831135,11.6461100397683,0.592634905434605,1.1525638543216696,12.4,1,3.81,49.1,22.6,47.18518987586379,not dangerous,2024-02-08 13:38:29.651159
849.8,7.484567967545909,12.81827978236736,0.7618588852769941,2.297783093101183,15.3,1,3.44,47.9,21.5,47.989700853209115,dangerous,2024-02-08 13:38:29.651159
927.5,7.394446185253801,13.208682530945406,1.3293570168629931,-0.2662763743356794,16.9,0,3.98,46.9,19.6,31.249065026491568,dangerous,2024-02-08 13:38:29.651159
770.9,7.222998343165706,13.734937798808938,0.6634825785799818,-1.3785802901725537,15.0,0,3.8799999,47.2,23.5,44.82372198524619,dangerous,2024-02-08 13:38:29.651159
1003.3,7.936831262128889,13.236743987847476,1.1866096842139444,0.962799299526693,16.7,1,3.8700001,48.2,23.2,7.228164573779419,dangerous,2024-02-08 13:38:29.651159
1015.9,10.83289297737742,13.385947360530276,0.8849657368341779,0.8848390081606581,13.3,0,3.9900002,47.6,25.6,62.366441608980374,dangerous,2024-02-08 13:38:29.651159
569.2,6.965877130701353,12.981837862201246,0.6976086222768837,-0.5536030790281964,12.1,0,3.3,50.0,23.2,31.461204581063626,not dangerous,2024-02-08 13:38:29.651159
1093.8,9.65875612280244,13.55728265151975,0.6106528956370788,4.05890783777273,17.1,1,3.45,49.6,16.7,70.31172393979512,dangerous,2024-02-08 13:38:29.651159
749.2,8.7470970795025,12.486019433505554,0.6501805485588893,-0.3407767023274462,15.6,1,4.05,49.3,21.0,59.93024073266755,not dangerous,2024-02-08 13:38:29.651159
724.6,7.725294913134888,12.599128522675208,1.4320395962802568,0.3257019630941921,13.4,0,3.9599998,47.5,30.8,50.64546835510836,not dangerous,2024-02-08 13:38:29.651159
1102.5,9.223843779192006,13.729916351084208,1.8361660707261245,1.658824368588391,13.6,1,3.61,47.1,29.4,69.86589038384349,dangerous,2024-02-08 13:38:29.651159
817.7,9.370947692175514,13.000508422497392,2.3073691936535856,2.805686320744216,13.0,1,3.6799998,46.6,19.1,76.40955178008916,not dangerous,2024-02-08 13:38:29.651159
845.4,8.165646029387592,12.568571992012636,0.5697212909969562,0.5880789145776733,12.2,0,3.7,46.2,25.9,44.34806315626933,dangerous,2024-02-08 13:38:29.651159
695.5,7.065385261360146,13.10655830901944,1.198819760137014,0.9585377079150932,17.6,0,3.55,48.3,22.3,30.950195951632185,dangerous,2024-02-08 13:38:29.651159
985.1,7.660288055733178,13.397373135023468,2.368629972353232,1.9056110462153963,14.5,0,3.5,48.2,23.3,26.824808106571915,dangerous,2024-02-08 13:38:29.651159
866.4,7.938330194915349,15.649455420315274,0.8724301102602532,2.2258096861692165,16.0,0,3.1399999,48.6,24.1,61.44469852574241,dangerous,2024-02-08 13:38:29.651159
659.9,7.417139625898239,13.33270694023706,0.9116003191880816,0.3268358805895451,12.9,1,3.1399999,46.2,22.1,47.19265096802432,not dangerous,2024-02-08 13:38:29.651159
992.6,8.960669689704137,12.935382197562625,1.083718914526851,-5.920074372536865,16.6,1,3.56,49.6,22.1,72.11720151085528,dangerous,2024-02-08 13:38:29.651159
767.6,8.61443319802172,12.788756862729045,4.943855617785061,0.5170841840880783,16.3,1,3.7599998,46.3,22.8,50.416469149768844,dangerous,2024-02-08 13:38:29.651159
1181.7,9.19095615489844,12.940071564436456,1.8282843244042628,-0.0831872948222381,13.6,1,3.9299998,48.3,23.9,18.532980794006185,dangerous,2024-02-08 13:38:29.651159
1005.0,8.018728583788441,12.815233405108255,0.7913940651708378,2.4321184289810964,17.3,1,3.3,46.3,27.7,24.588007740171843,dangerous,2024-02-08 13:38:29.651159
942.6,10.743155057503651,13.016565448872868,1.3351945820263436,-0.8019708730658142,17.0,1,3.58,48.9,20.9,62.818256308340345,not dangerous,2024-02-08 13:38:29.651159
1002.0,8.920859521308053,13.75868251137511,0.713034907868065,0.9170692181061072,11.2,1,3.17,47.1,18.4,77.44475916960317,dangerous,2024-02-08 13:38:29.651159
900.7,8.266933054019793,12.650672400932889,0.9337600641436328,1.355088187419652,11.0,1,3.36,49.0,19.6,49.68264532088341,dangerous,2024-02-08 13:38:29.651159
948.3,7.08877412466264,13.830563728164758,0.8987287513483357,3.223101865741416,11.0,0,3.6200001,48.8,22.6,49.67433730961016,dangerous,2024-02-08 13:38:29.651159
1064.6,9.064205032829031,13.271677478991204,0.639401414795349,0.9611357601618182,13.4,1,3.42,47.7,24.0,38.849917363625735,dangerous,2024-02-08 13:38:29.651159
1026.1,10.902574431268654,13.830849481650684,1.0771903667349798,0.5345323136416766,12.5,1,3.77,48.2,22.4,51.29226598130625,dangerous,2024-02-08 13:38:29.651159
1083.8,10.463308129690889,13.895632810745354,0.593847448725903,-2.374650706625439,16.6,1,3.81,46.5,28.8,30.378782376755073,dangerous,2024-02-08 13:38:29.651159
1094.6,8.836836306238608,13.85552524122312,1.20594323043624,-0.0999989175917239,13.4,1,3.77,47.3,25.5,26.647525468347425,dangerous,2024-02-08 13:38:29.651159
818.8,7.842716477947706,13.523722189638551,1.495261640617748,1.6442339335146774,16.5,1,3.4599998,48.7,24.9,46.96812881994004,dangerous,2024-02-08 13:38:29.651159
883.0,10.925800710306852,13.16680438976078,0.7009417475084975,0.2256762165645177,12.4,0,3.8,47.3,23.8,49.66753677731637,not dangerous,2024-02-08 13:38:29.651159
667.9,6.578743262035376,12.484828173948571,0.717235400337428,-1.458868981268617,13.9,0,3.4900002,50.0,24.2,32.64731181859066,dangerous,2024-02-08 13:38:29.651159
768.6,9.380689208365464,12.7580497531367,0.7407205230498976,-0.8322613255330635,11.8,1,3.4099998,46.7,23.1,30.09188899725569,dangerous,2024-02-08 13:38:29.651159
1016.1,8.024927748377111,13.200540662713983,0.7176473569458592,-6.061231466349162,16.0,0,3.78,46.4,26.9,71.79599641036974,dangerous,2024-02-08 13:38:29.651159
675.9,7.574006016652392,12.896852480999147,0.7266636506003417,-0.3944281638021844,12.7,1,3.75,46.9,26.7,14.636552372770288,dangerous,2024-02-08 13:38:29.651159
836.5,7.729889009415428,12.864910178617665,0.8973644479676516,-0.2218156659412588,13.7,0,3.1,49.4,21.5,55.371772216399236,dangerous,2024-02-08 13:38:29.651159
579.1,10.19119420758737,13.16777469533354,1.0686438187957623,5.700844062010985,14.7,1,3.61,47.9,20.7,53.04864643457746,not dangerous,2024-02-08 13:38:29.651159
1106.3,6.605790774904851,13.280831268579997,1.809888758368303,-1.0071556554051364,14.4,0,3.1799998,48.5,26.0,33.38757370031854,dangerous,2024-02-08 13:38:29.651159
1094.5,6.8660813542742805,12.618370555268692,0.7935471734553129,0.566999960088219,13.7,1,3.45,46.6,19.9,59.52551167458297,dangerous,2024-02-08 13:38:29.651159
862.1,10.153882507179208,12.958774875112727,0.6324614053690912,-0.2561348695766284,15.2,0,3.27,48.9,24.4,63.15223913473714,not dangerous,2024-02-08 13:38:29.651159
1009.1,8.855063235009053,12.616178688473507,0.616111171871339,2.2725199925716666,17.2,0,4.2,47.0,20.5,65.89230180034005,dangerous,2024-02-08 13:38:29.651159
741.1,6.582359726527324,12.499760004357409,0.6684101741796271,1.3300181121104897,10.6,0,3.25,48.5,20.9,30.079658041453627,dangerous,2024-02-08 13:38:29.651159
952.7,8.167921146871933,13.08957712023346,1.4175676376864783,0.6399012468948257,12.9,0,3.7900002,47.2,26.4,15.893463640311886,dangerous,2024-02-08 13:38:29.651159
754.2,8.930061005867088,13.157802305627442,0.9318306551081544,-0.2649124290792713,15.1,1,3.47,48.2,18.1,32.62492755631373,dangerous,2024-02-08 13:38:29.651159
1030.3,9.562898512822798,14.32970501081897,0.8430649506400227,1.0076034170131951,16.2,0,3.3400002,48.7,23.3,41.898198177451725,dangerous,2024-02-08 13:38:29.651159
766.6,7.399519797711362,12.311389295056165,1.2055399323173277,0.3021016700561348,11.9,1,3.9599998,49.1,22.5,62.035286113444045,not dangerous,2024-02-08 13:38:29.651159
1017.0,7.428696668526849,13.696519114526614,1.973285402405612,-0.2087664190878764,14.7,0,3.3200002,48.5,22.0,42.53571372476067,dangerous,2024-02-08 13:38:29.651159
550.1,6.610499557828159,12.176324640976372,0.6154563487421972,-1.4600172841888628,16.6,1,3.83,49.5,23.6,31.405119665220354,not dangerous,2024-02-08 13:38:29.651159
855.3,8.294295047684182,13.118564592047068,0.6508267269837507,-3.54808034913116,13.5,1,3.7900002,48.1,25.6,16.68777058572495,dangerous,2024-02-08 13:38:29.651159
1065.6,11.380131212022514,13.2758333661221,1.4875343410614024,-4.807915572936058,16.2,0,3.2900002,48.9,26.3,58.9244064310799,dangerous,2024-02-08 13:38:29.651159
922.6,9.44797020302957,12.861924965750768,0.5563142361351217,0.0476126049883506,19.0,1,3.92,49.4,17.6,50.19709840338895,not dangerous,2024-02-08 13:38:29.651159
976.1,7.718709914237552,12.29213505475799,1.2537238242916375,-2.9897132456861346,14.8,1,3.5,49.1,24.8,22.00102095949248,dangerous,2024-02-08 13:38:29.651159
709.5,8.45919591294754,12.46948026631112,1.2993295739587694,0.5675424846711915,13.6,0,3.3,48.8,20.4,30.157317787991197,dangerous,2024-02-08 13:38:29.651159
1026.3,10.178390524824977,13.618783561886,0.7944122249751535,-0.4160983227572133,17.9,1,4.0099998,45.1,24.6,27.006768375654648,dangerous,2024-02-08 13:38:29.651159
549.7,9.205725170274794,12.01862359747594,0.5261249516016444,7.415159818490902,13.1,1,2.95,45.3,27.6,38.63278881108107,not dangerous,2024-02-08 13:38:29.651159
1074.6,7.600500114585391,18.870257211047907,2.2843413173482543,0.2524553286035749,17.6,0,3.3700001,46.5,22.4,31.845523258159854,dangerous,2024-02-08 13:38:29.651159
922.8,7.678098013531651,12.62486942888656,0.6958344919867278,0.5494174027428069,13.5,1,3.5099998,47.3,20.6,31.032385353448237,dangerous,2024-02-08 13:38:29.651159
963.7,7.805609000091259,13.665876547410054,1.0049498791397755,-5.044768511320557,14.4,0,3.3400002,48.1,24.5,45.77500653697141,dangerous,2024-02-08 13:38:29.651159
944.0,9.715008067579197,12.883775091766804,0.6366788090730153,-2.485990845761908,14.7,0,3.31,47.4,27.2,67.41952143958474,not dangerous,2024-02-08 13:38:29.651159
881.2,9.327088482504402,14.19009258375283,0.7996162833856559,-1.2256640506577612,16.3,0,3.9,46.9,22.2,49.971806508635005,dangerous,2024-02-08 13:38:29.651159
959.4,7.566063265840083,13.205730721129408,0.926028234659496,-2.1268449885192213,18.2,1,3.61,47.4,22.0,34.088562638051904,dangerous,2024-02-08 13:38:29.651159
1305.3,8.45154960606753,12.919717710434984,0.9671599987490132,0.8397513240439011,16.2,1,3.55,48.1,24.8,29.477519225783475,dangerous,2024-02-08 13:38:29.651159
921.5,6.295955623608417,13.077403428636863,1.0682825320067189,0.1793174771394325,18.4,1,3.9099998,49.6,22.4,42.143529662733705,dangerous,2024-02-08 13:38:29.651159
703.1,7.343683214774465,12.842261530229443,0.6328888229652435,-0.4085617548532237,19.1,1,3.33,48.7,23.2,19.18226596868344,dangerous,2024-02-08 13:38:29.651159
853.7,8.347278904367553,13.424742937246174,1.6863338741507286,1.3934205709670031,17.9,1,3.27,49.7,23.7,29.354424474175342,dangerous,2024-02-08 13:38:29.651159
1234.8,9.725332415657808,14.17970402871239,0.659075689777739,1.452979702889222,14.8,0,3.42,47.0,25.4,61.56612238971019,dangerous,2024-02-08 13:38:29.651159
752.0,8.131281104575484,13.276758920873151,0.7842543493828218,-0.3882207803103997,15.4,1,3.56,48.9,21.8,60.10641253263664,not dangerous,2024-02-08 13:38:29.651159
791.1,8.389548861883254,13.111904846183842,0.9938791341862894,0.4388614281808502,14.5,1,3.42,46.0,23.0,48.183920998049715,dangerous,2024-02-08 13:38:29.651159
1240.8,10.121039392752882,12.987379094976475,1.4025634300706338,1.6257572413816743,15.2,1,3.5099998,47.3,25.2,49.0133722944764,dangerous,2024-02-08 13:38:29.651159
768.5,10.857145219648183,13.738332741415284,0.7476577925795433,1.9449381344312893,15.4,1,3.6799998,49.2,22.8,43.8786904133933,not dangerous,2024-02-08 13:38:29.651159
898.9,7.164792321606662,13.832015082242872,0.8711988437792805,0.4388387306842197,14.6,0,3.6799998,47.8,23.1,47.62142460677506,dangerous,2024-02-08 13:38:29.651159
1004.8,8.757901876277897,13.15465925945352,0.748978748751431,2.7871592751421947,15.1,0,3.22,49.6,23.9,21.187213322562684,dangerous,2024-02-08 13:38:29.651159
969.6,6.536826308832386,13.275584999480673,0.918624289877554,0.323117455328134,18.2,0,3.5,48.4,27.0,35.36235914864582,dangerous,2024-02-08 13:38:29.651159
792.3,9.84194685940475,13.386890143918931,0.982929253400701,-1.0358351445024865,16.6,1,3.5,49.0,24.6,25.70620682456412,dangerous,2024-02-08 13:38:29.651159
1052.2,11.30636873244402,13.42028576605384,1.8529859671858309,-0.2018652147304558,14.5,0,3.67,46.7,21.7,46.21668308568394,dangerous,2024-02-08 13:38:29.651159
1057.7,9.645317198668677,13.903118636416096,0.7625253764961812,-0.9221451969858389,13.9,0,3.33,47.5,23.5,61.62669275009071,dangerous,2024-02-08 13:38:29.651159
749.0,7.480747919817645,12.435040887172768,0.6950709204568035,-0.4803439307276425,11.8,1,3.5700002,46.5,25.9,34.63492234783214,dangerous,2024-02-08 13:38:29.651159
1188.7,10.117806268485458,12.918544850741087,0.9092338226319372,4.30202320268949,14.6,0,3.6,47.3,23.1,42.41140066508876,dangerous,2024-02-08 13:38:29.651159
570.1,10.231317194507085,13.279765864471775,0.7843226691996683,0.8815419577690111,14.5,0,3.7,47.1,26.9,29.9329015883092,not dangerous,2024-02-08 13:38:29.651159
1240.3,8.456680692820388,12.77804398096451,1.1156709526637494,1.9736102640231836,15.3,0,3.73,49.9,20.4,8.237241498674921,dangerous,2024-02-08 13:38:29.651159
579.7,7.74376253681873,13.09740875268777,0.8729207287955518,2.1847530744789347,17.6,0,4.13,48.3,24.6,37.260470001440666,not dangerous,2024-02-08 13:38:29.651159
848.2,9.07845520447665,15.792872153561056,0.9462105952328168,0.5114517908666512,9.4,0,3.5099998,46.4,22.7,37.9986547390354,dangerous,2024-02-08 13:38:29.651159
1307.6,10.915060101387429,13.444977722879168,1.520328631247467,-0.6811585253943732,15.1,1,3.61,47.3,19.0,63.6299943547911,dangerous,2024-02-08 13:38:29.651159
1205.8,8.648501234414292,13.24208802092672,1.3434719368051256,7.087037462421459,16.3,1,3.39,48.1,24.0,38.764590878352934,dangerous,2024-02-08 13:38:29.651159
1064.2,7.822031484924485,16.27821007727873,0.9062924174395284,0.0846243836247851,15.9,0,3.65,48.8,28.6,59.34978680638898,dangerous,2024-02-08 13:38:29.651159
1063.7,9.27144701430766,13.945165962240182,1.5051556095207914,2.346199843906253,14.8,1,3.8,48.5,24.7,60.070132188470694,dangerous,2024-02-08 13:38:29.651159
929.0,7.795485353510545,12.983973020360615,0.891350325856803,1.7531796807272042,16.3,1,3.44,46.2,22.1,30.06978362500832,dangerous,2024-02-08 13:38:29.651159
1137.4,9.806492500376,13.844719103038113,0.7783292614010531,-1.3943771799257274,17.5,0,3.48,46.7,23.5,30.91978290640101,dangerous,2024-02-08 13:38:29.651159
866.0,7.847786334349325,13.274486309987156,1.0916042842225675,-0.3579846460823776,18.8,1,3.4,48.9,20.1,80.17421404915113,not dangerous,2024-02-08 13:38:29.651159
916.4,6.683438452820044,12.846529716641962,0.5991097642716137,0.8617773213671794,17.2,0,3.1799998,49.4,24.9,50.32429664699498,dangerous,2024-02-08 13:38:29.651159
1129.7,7.898477305837128,13.911225858851145,0.9069503918435726,1.1217577621854395,16.5,1,3.73,49.2,21.5,47.72293805720259,dangerous,2024-02-08 13:38:29.651159
926.4,9.289790443241218,12.98835698181595,3.000845860016052,-0.6655868959193457,16.5,1,3.69,50.0,23.5,13.674183393331578,dangerous,2024-02-08 13:38:29.651159
987.6,9.41836245430069,13.064000264260946,0.6448157514928463,-0.2606963916688637,15.4,1,3.7600002,49.3,23.6,4.034924837455971,dangerous,2024-02-08 13:38:29.651159
790.6,9.85954244509442,12.789331646129828,0.8578189746394864,-0.7908560867643406,15.1,0,3.42,46.1,26.9,14.055674321704071,dangerous,2024-02-08 13:38:29.651159
1034.1,9.479476554776657,13.125731857303933,1.8427688267650109,-0.8039995112189988,18.2,0,3.86,48.9,20.4,47.96181248116628,dangerous,2024-02-08 13:38:29.651159
1201.8,10.104037186274756,12.871731393027114,0.73290591592447,-0.1694397915818835,15.7,1,3.67,47.0,26.3,19.49166528845031,dangerous,2024-02-08 13:38:29.651159
916.8,10.07329700580272,12.485501342989837,1.1962320108113749,1.480707290837525,14.1,0,3.45,48.7,22.7,54.46184582507512,dangerous,2024-02-08 13:38:29.651159
935.7,10.18719106629136,13.06471820559914,0.7139837607296636,0.1113801202470529,13.1,0,3.33,46.8,22.7,73.84684293987017,not dangerous,2024-02-08 13:38:29.651159
817.0,7.083814687587145,14.62078578532965,0.7399671317332559,0.9807937923783084,15.1,1,3.45,49.9,23.9,46.89082786623101,dangerous,2024-02-08 13:38:29.651159
1051.7,8.561178180942852,13.510686303389296,0.8738944802408067,-0.7613679003730793,16.4,0,3.2599998,49.3,23.1,45.00981767612257,dangerous,2024-02-08 13:38:29.651159
866.4,9.767577896609186,13.486232536097404,0.9277701543230796,-1.5337665630145965,14.1,1,3.94,47.6,21.4,13.477352112489156,dangerous,2024-02-08 13:38:29.651159
1000.9,9.416167754512752,13.400173302685186,0.7817661358194639,-0.6505850176845737,15.0,1,3.85,47.8,23.0,1.9972371371468032,dangerous,2024-02-08 13:38:29.651159
851.9,7.128114671672345,13.957008038738266,0.8030149319114255,0.9339559979893668,14.1,1,3.6,48.1,23.2,29.60967619376493,dangerous,2024-02-08 13:38:29.651159
805.4,8.561840007745229,12.6187615217136,0.6091145288294115,-0.1161465533929639,15.0,0,3.05,48.7,23.5,47.54870551123851,not dangerous,2024-02-08 13:38:29.651159
1047.9,7.33958878299722,14.134968116739556,0.9842138307036252,0.1206915442458836,13.3,0,3.73,48.2,23.6,45.519796605125094,dangerous,2024-02-08 13:38:29.651159
1027.5,6.372403691524043,12.8203758248123,0.8861838842677348,-1.0541309283220996,11.5,1,3.61,48.1,22.7,12.19644527494177,dangerous,2024-02-08 13:38:29.651159
771.1,6.478571861862776,12.656960331055526,0.6424693980613536,0.3468719899909215,15.8,1,3.52,48.2,22.7,79.06715596218578,not dangerous,2024-02-08 13:38:29.651159
763.4,9.52588754202078,12.599845424071589,0.8132302902873649,-1.2734887184586234,11.2,1,3.7599998,47.9,23.0,16.12649390110427,dangerous,2024-02-08 13:38:29.651159
947.7,8.161569392388367,12.599675299650372,0.8936655265929951,-1.2806613820313646,14.3,0,3.4,47.9,24.5,15.739741755871808,dangerous,2024-02-08 13:38:29.651159
881.5,6.4946885259570895,12.481091720996949,0.6208122503081396,-0.9345386056078138,14.7,0,3.3799999,48.0,18.9,64.07745885377899,dangerous,2024-02-08 13:38:29.651159
885.5,9.15708624064545,12.715752328987758,0.6761215630935631,1.2940692305946744,15.8,1,3.01,47.0,22.3,29.012665280693223,dangerous,2024-02-08 13:38:29.651159
838.7,7.384844081641448,12.854841568820092,0.8041001657340509,-0.2022566976009618,17.4,0,3.6,47.6,22.1,48.768771799740996,dangerous,2024-02-08 13:38:29.651159
867.7,8.963691397436003,13.184891120170992,0.8980903011383926,2.0496288301480985,15.6,0,3.72,48.5,24.4,77.74829150929503,not dangerous,2024-02-08 13:38:29.651159
